2.561804139873017673e-03 1.620078637143679146e+01 0.000000000000000000e+00
5.627826654113718755e-03 1.620078637143679146e+01 4.500000000000000000e+01
7.939016146695501361e-03 1.620078637143679146e+01 9.000000000000000000e+01
9.178487131911893665e-03 1.620078637143679146e+01 1.350000000000000000e+02
9.178487131911893665e-03 1.620078637143679146e+01 1.800000000000000000e+02
7.939016146695501361e-03 1.620078637143679146e+01 2.250000000000000000e+02
5.627826654113718755e-03 1.620078637143679146e+01 2.700000000000000000e+02
2.561804139873017673e-03 1.620078637143679146e+01 3.150000000000000000e+02
2.561804139873017673e-03 1.637992136285632228e+02 0.000000000000000000e+00
5.627826654113718755e-03 1.637992136285632228e+02 4.500000000000000000e+01
7.939016146695501361e-03 1.637992136285632228e+02 9.000000000000000000e+01
9.178487131911893665e-03 1.637992136285632228e+02 1.350000000000000000e+02
9.178487131911893665e-03 1.637992136285632228e+02 1.800000000000000000e+02
7.939016146695501361e-03 1.637992136285632228e+02 2.250000000000000000e+02
5.627826654113718755e-03 1.637992136285632228e+02 2.700000000000000000e+02
2.561804139873017673e-03 1.637992136285632228e+02 3.150000000000000000e+02
5.627826654113718755e-03 1.428129431899942574e+02 0.000000000000000000e+00
1.236333112113822269e-02 1.428129431899942574e+02 4.500000000000000000e+01
1.744060210630574495e-02 1.428129431899942574e+02 9.000000000000000000e+01
2.016349873178592891e-02 1.428129431899942574e+02 1.350000000000000000e+02
2.016349873178592891e-02 1.428129431899942574e+02 1.800000000000000000e+02
1.744060210630574495e-02 1.428129431899942574e+02 2.250000000000000000e+02
1.236333112113822269e-02 1.428129431899942574e+02 2.700000000000000000e+02
5.627826654113718755e-03 1.428129431899942574e+02 3.150000000000000000e+02
7.939016146695501361e-03 1.217040917450079434e+02 0.000000000000000000e+00
1.744060210630574495e-02 1.217040917450079434e+02 4.500000000000000000e+01
2.460296491698854907e-02 1.217040917450079434e+02 9.000000000000000000e+01
2.844407829948205832e-02 1.217040917450079434e+02 1.350000000000000000e+02
2.844407829948205832e-02 1.217040917450079434e+02 1.800000000000000000e+02
2.460296491698854907e-02 1.217040917450079434e+02 2.250000000000000000e+02
1.744060210630574495e-02 1.217040917450079434e+02 2.700000000000000000e+02
7.939016146695501361e-03 1.217040917450079434e+02 3.150000000000000000e+02
9.178487131911893665e-03 1.005698823125760839e+02 0.000000000000000000e+00
2.016349873178592891e-02 1.005698823125760839e+02 4.500000000000000000e+01
2.844407829948205832e-02 1.005698823125760839e+02 9.000000000000000000e+01
3.288488168141066870e-02 1.005698823125760839e+02 1.350000000000000000e+02
3.288488168141066870e-02 1.005698823125760839e+02 1.800000000000000000e+02
2.844407829948205832e-02 1.005698823125760839e+02 2.250000000000000000e+02
2.016349873178592891e-02 1.005698823125760839e+02 2.700000000000000000e+02
9.178487131911893665e-03 1.005698823125760839e+02 3.150000000000000000e+02
9.178487131911893665e-03 7.943011768742391610e+01 0.000000000000000000e+00
2.016349873178592891e-02 7.943011768742391610e+01 4.500000000000000000e+01
2.844407829948205832e-02 7.943011768742391610e+01 9.000000000000000000e+01
3.288488168141066870e-02 7.943011768742391610e+01 1.350000000000000000e+02
3.288488168141066870e-02 7.943011768742391610e+01 1.800000000000000000e+02
2.844407829948205832e-02 7.943011768742391610e+01 2.250000000000000000e+02
2.016349873178592891e-02 7.943011768742391610e+01 2.700000000000000000e+02
9.178487131911893665e-03 7.943011768742391610e+01 3.150000000000000000e+02
7.939016146695501361e-03 5.829590825499205664e+01 0.000000000000000000e+00
1.744060210630574495e-02 5.829590825499205664e+01 4.500000000000000000e+01
2.460296491698854907e-02 5.829590825499205664e+01 9.000000000000000000e+01
2.844407829948205832e-02 5.829590825499205664e+01 1.350000000000000000e+02
2.844407829948205832e-02 5.829590825499205664e+01 1.800000000000000000e+02
2.460296491698854907e-02 5.829590825499205664e+01 2.250000000000000000e+02
1.744060210630574495e-02 5.829590825499205664e+01 2.700000000000000000e+02
7.939016146695501361e-03 5.829590825499205664e+01 3.150000000000000000e+02
5.627826654113718755e-03 3.718705681000574259e+01 0.000000000000000000e+00
1.236333112113822269e-02 3.718705681000574259e+01 4.500000000000000000e+01
1.744060210630574495e-02 3.718705681000574259e+01 9.000000000000000000e+01
2.016349873178592891e-02 3.718705681000574259e+01 1.350000000000000000e+02
2.016349873178592891e-02 3.718705681000574259e+01 1.800000000000000000e+02
1.744060210630574495e-02 3.718705681000574259e+01 2.250000000000000000e+02
1.236333112113822269e-02 3.718705681000574259e+01 2.700000000000000000e+02
5.627826654113718755e-03 3.718705681000574259e+01 3.150000000000000000e+02
